@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute oschook-1 numeric
@attribute oschook-2 numeric
@attribute oschook-3 numeric
@attribute oschook-4 numeric
@attribute outputs-1 {0,1,2}

@data
1151,'2023/12/10 06:35:49:026',12,179.936874,84.861183,13.939031,0,?
1152,'2023/12/10 06:35:49:062',12,45.751259,-2.41528,0.945062,0,?
1153,'2023/12/10 06:35:49:063',12,178.797501,84.858475,15.165239,0,?
1154,'2023/12/10 06:35:49:228',12,45.751133,-2.415549,0.945264,0,?
1155,'2023/12/10 06:35:49:229',12,177.686401,84.840744,16.368093,0,?
1156,'2023/12/10 06:35:49:230',12,45.751049,-2.415731,0.945388,0,?
1157,'2023/12/10 06:35:49:230',12,176.398407,84.812401,17.759058,0,?
1158,'2023/12/10 06:35:49:241',12,45.750813,-2.415554,0.945844,0,?
1159,'2023/12/10 06:35:49:242',12,175.07785,84.777626,19.174326,0,?
1160,'2023/12/10 06:35:49:331',12,45.750595,-2.415473,0.945888,0,?
1161,'2023/12/10 06:35:49:335',12,173.617218,84.719452,20.734699,0,?
1162,'2023/12/10 06:35:49:361',12,45.750332,-2.415516,0.945367,0,?
1163,'2023/12/10 06:35:49:364',12,171.591675,84.634781,22.87582,0,?
1164,'2023/12/10 06:35:49:433',12,45.75008,-2.415518,0.94526,0,?
1165,'2023/12/10 06:35:49:433',12,170.227936,84.584343,24.308331,0,?
1166,'2023/12/10 06:35:49:534',12,45.749905,-2.415841,0.945186,0,?
1167,'2023/12/10 06:35:49:534',12,169.553635,84.559708,25.020262,0,?
1168,'2023/12/10 06:35:49:541',12,45.749744,-2.415859,0.945224,0,?
1169,'2023/12/10 06:35:49:541',12,169.560669,84.526375,25.059963,0,?
1170,'2023/12/10 06:35:49:644',12,45.749569,-2.416033,0.94552,0,?
1171,'2023/12/10 06:35:49:644',12,169.532013,84.49054,25.135458,0,?
1172,'2023/12/10 06:35:49:662',12,45.74913,-2.41614,0.945485,0,?
1173,'2023/12/10 06:35:49:663',12,169.467636,84.411209,25.237976,0,?
1174,'2023/12/10 06:35:49:740',12,45.748962,-2.415994,0.94606,0,?
1175,'2023/12/10 06:35:49:740',12,168.751633,84.341064,25.998497,0,?
1176,'2023/12/10 06:35:49:842',12,45.74873,-2.415933,0.946744,0,?
1177,'2023/12/10 06:35:49:843',12,167.830185,84.26432,26.976379,0,?
1178,'2023/12/10 06:35:49:843',12,45.748501,-2.415921,0.94738,0,?
1179,'2023/12/10 06:35:49:844',12,166.727295,84.215393,28.163725,0,?
1180,'2023/12/10 06:35:49:945',12,45.748436,-2.415736,0.947891,0,?
1181,'2023/12/10 06:35:49:945',12,165.447754,84.14624,29.562096,0,?
1182,'2023/12/10 06:35:49:962',12,164.10318,84.076591,31.033361,0,?
1183,'2023/12/10 06:35:49:965',12,45.748558,-2.415688,0.948124,0,?
1184,'2023/12/10 06:35:50:047',12,45.748753,-2.415693,0.948206,0,?
1185,'2023/12/10 06:35:50:047',12,161.831345,83.94101,33.472862,0,?
1186,'2023/12/10 06:35:50:082',12,45.748661,-2.415749,0.948387,0,?
1187,'2023/12/10 06:35:50:082',12,158.634567,83.74485,36.836636,0,?
1188,'2023/12/10 06:35:50:155',12,45.748634,-2.416088,0.948184,0,?
1189,'2023/12/10 06:35:50:155',12,155.292023,83.500069,40.328594,0,?
1190,'2023/12/10 06:35:50:252',12,151.945114,83.238533,43.725811,0,?
1191,'2023/12/10 06:35:50:254',12,45.748592,-2.416336,0.947962,0,?
1192,'2023/12/10 06:35:50:260',12,45.7486,-2.416635,0.947603,0,?
1193,'2023/12/10 06:35:50:262',12,149.330734,83.102859,46.298943,0,?
1194,'2023/12/10 06:35:50:356',12,45.748856,-2.416901,0.947136,0,?
1195,'2023/12/10 06:35:50:357',12,147.297058,83.04911,48.233116,0,?
1196,'2023/12/10 06:35:50:379',12,45.749012,-2.417163,0.946704,0,?
1197,'2023/12/10 06:35:50:381',12,145.545837,82.978622,49.931431,0,?
1198,'2023/12/10 06:35:50:456',12,45.749111,-2.417491,0.946311,0,?
1199,'2023/12/10 06:35:50:460',12,144.231033,82.918884,51.223152,0,?
1200,'2023/12/10 06:35:50:561',12,45.749084,-2.417578,0.945944,0,?
1201,'2023/12/10 06:35:50:561',12,143.816742,82.972351,51.617088,0,?
1202,'2023/12/10 06:35:50:562',12,146.279495,83.30883,49.016571,0,?
1203,'2023/12/10 06:35:50:562',12,45.749023,-2.417619,0.946011,0,?
1204,'2023/12/10 06:35:50:670',12,45.748825,-2.417457,0.946351,0,?
1205,'2023/12/10 06:35:50:670',12,149.543427,83.698479,45.576969,0,?
1206,'2023/12/10 06:35:50:685',12,45.748486,-2.417392,0.946295,0,?
1207,'2023/12/10 06:35:50:686',12,149.556,83.846344,45.566372,0,?
1208,'2023/12/10 06:35:50:764',12,45.748199,-2.41708,0.946565,0,?
1209,'2023/12/10 06:35:50:764',12,149.19841,83.926247,45.93372,0,?
1210,'2023/12/10 06:35:50:797',12,45.74799,-2.416385,0.947016,0,?
1211,'2023/12/10 06:35:50:800',12,149.692688,84.093315,45.321026,0,?
1212,'2023/12/10 06:35:50:969',12,45.747879,-2.416915,0.947042,0,?
1213,'2023/12/10 06:35:50:969',12,149.853867,84.194305,45.060905,0,?
1214,'2023/12/10 06:35:50:969',12,45.74757,-2.418085,0.947718,0,?
1215,'2023/12/10 06:35:50:970',12,150.049789,84.282394,44.775486,0,?
1216,'2023/12/10 06:35:50:982',12,45.747299,-2.419205,0.94799,0,?
1217,'2023/12/10 06:35:50:982',12,150.636108,84.406189,44.082191,0,?
1218,'2023/12/10 06:35:51:071',12,45.746841,-2.420635,0.948303,0,?
1219,'2023/12/10 06:35:51:075',12,151.355789,84.585434,43.250492,0,?
1220,'2023/12/10 06:35:51:101',12,45.746582,-2.421877,0.948499,0,?
1221,'2023/12/10 06:35:51:103',12,152.424393,84.783524,42.037178,0,?
1222,'2023/12/10 06:35:51:173',12,45.746422,-2.423277,0.948402,0,?
1223,'2023/12/10 06:35:51:174',12,152.964569,84.914574,41.328712,0,?
1224,'2023/12/10 06:35:51:276',12,45.746307,-2.424003,0.948483,0,?
1225,'2023/12/10 06:35:51:276',12,152.789246,84.97715,41.352757,0,?
1226,'2023/12/10 06:35:51:280',12,45.746044,-2.42448,0.948502,0,?
1227,'2023/12/10 06:35:51:282',12,151.82634,84.944664,42.175144,0,?
1228,'2023/12/10 06:35:51:380',12,45.746284,-2.419515,0.944978,0,?
1229,'2023/12/10 06:35:51:380',12,150.619217,84.859413,43.249107,0,?
1230,'2023/12/10 06:35:51:401',12,45.74662,-2.412932,0.940735,0,?
1231,'2023/12/10 06:35:51:402',12,149.254974,84.745087,44.538643,0,?
1232,'2023/12/10 06:35:51:481',12,45.746777,-2.407439,0.936993,0,?
1233,'2023/12/10 06:35:51:483',12,148.277176,84.626778,45.538151,0,?
1234,'2023/12/10 06:35:51:541',12,45.746643,-2.402531,0.933976,0,?
1235,'2023/12/10 06:35:51:542',12,148.08313,84.542686,45.889862,0,?
1236,'2023/12/10 06:35:51:685',12,45.746567,-2.398492,0.932062,0,?
1237,'2023/12/10 06:35:51:686',12,148.090866,84.466957,46.075684,0,?
1238,'2023/12/10 06:35:51:687',12,45.746342,-2.395506,0.930604,0,?
1239,'2023/12/10 06:35:51:688',12,148.404892,84.497215,45.884384,0,?
1240,'2023/12/10 06:35:51:701',12,45.746197,-2.392909,0.929105,0,?
1241,'2023/12/10 06:35:51:702',12,147.70639,84.50367,46.524525,0,?
1242,'2023/12/10 06:35:51:787',12,45.746044,-2.390722,0.927462,0,?
1243,'2023/12/10 06:35:51:787',12,146.494995,84.440506,47.601963,0,?
1244,'2023/12/10 06:35:51:824',12,45.746029,-2.388878,0.926605,0,?
1245,'2023/12/10 06:35:51:824',12,144.245087,84.204224,49.620937,0,?
1246,'2023/12/10 06:35:51:890',12,45.74601,-2.387417,0.925702,0,?
1247,'2023/12/10 06:35:51:890',12,142.003876,83.93132,51.642845,0,?
1248,'2023/12/10 06:35:51:992',12,45.745975,-2.386722,0.924807,0,?
1249,'2023/12/10 06:35:51:992',12,140.179001,83.754959,53.177719,0,?
1250,'2023/12/10 06:35:52:001',12,45.745762,-2.386437,0.924324,0,?
1251,'2023/12/10 06:35:52:003',12,138.488724,83.629524,54.628147,0,?
1252,'2023/12/10 06:35:52:094',12,45.745773,-2.386283,0.924299,0,?
1253,'2023/12/10 06:35:52:094',12,136.86763,83.528557,56.068348,0,?
1254,'2023/12/10 06:35:52:121',12,45.745617,-2.386431,0.924287,0,?
1255,'2023/12/10 06:35:52:123',12,135.31636,83.506905,57.440945,0,?
1256,'2023/12/10 06:35:52:181',12,45.745399,-2.386864,0.923588,0,?
1257,'2023/12/10 06:35:52:184',12,134.043503,83.468742,58.604332,0,?
1258,'2023/12/10 06:35:52:301',12,45.745483,-2.387347,0.922944,0,?
1259,'2023/12/10 06:35:52:302',12,133.308456,83.438034,59.289658,0,?
1260,'2023/12/10 06:35:52:302',12,45.745647,-2.38753,0.922791,0,?
1261,'2023/12/10 06:35:52:302',12,133.75322,83.37838,58.978565,0,?
1262,'2023/12/10 06:35:52:404',12,45.745754,-2.387422,0.922736,0,?
1263,'2023/12/10 06:35:52:404',12,134.438507,83.315491,58.521538,0,?
1264,'2023/12/10 06:35:52:423',12,45.745983,-2.387986,0.922922,0,?
1265,'2023/12/10 06:35:52:424',12,135.479523,83.355042,57.755413,0,?
1266,'2023/12/10 06:35:52:507',12,45.745892,-2.389423,0.924574,0,?
1267,'2023/12/10 06:35:52:507',12,136.146133,83.440453,57.307587,0,?
1268,'2023/12/10 06:35:52:543',12,45.745602,-2.390796,0.926135,0,?
1269,'2023/12/10 06:35:52:543',12,136.392624,83.523788,57.183636,0,?
1270,'2023/12/10 06:35:52:602',12,45.745411,-2.391906,0.927761,0,?
1271,'2023/12/10 06:35:52:603',12,135.907669,83.566734,57.648319,0,?
1272,'2023/12/10 06:35:52:715',12,45.745422,-2.392346,0.929125,0,?
1273,'2023/12/10 06:35:52:716',12,134.9263,83.515892,58.514664,0,?
1274,'2023/12/10 06:35:52:720',12,45.745335,-2.392857,0.930132,0,?
1275,'2023/12/10 06:35:52:721',12,134.050018,83.438072,59.26894,0,?
1276,'2023/12/10 06:35:52:811',12,45.745094,-2.393077,0.931328,0,?
1277,'2023/12/10 06:35:52:812',12,133.141998,83.343948,60.027634,0,?
1278,'2023/12/10 06:35:52:840',12,45.745026,-2.393391,0.932072,0,?
1279,'2023/12/10 06:35:52:843',12,132.325607,83.269463,60.724564,0,?
1280,'2023/12/10 06:35:52:915',12,45.74506,-2.393641,0.933264,0,?
1281,'2023/12/10 06:35:52:915',12,131.557327,83.208145,61.413094,0,?
1282,'2023/12/10 06:35:53:016',12,45.745285,-2.394457,0.934706,0,?
1283,'2023/12/10 06:35:53:016',12,130.872253,83.172508,62.026123,0,?
1284,'2023/12/10 06:35:53:021',12,45.745235,-2.395943,0.935236,0,?
1285,'2023/12/10 06:35:53:021',12,130.287567,83.161606,62.546528,0,?
1286,'2023/12/10 06:35:53:118',12,45.745052,-2.397946,0.935203,0,?
1287,'2023/12/10 06:35:53:122',12,129.526886,83.128769,63.266052,0,?
1288,'2023/12/10 06:35:53:141',12,45.744854,-2.399082,0.936224,0,?
1289,'2023/12/10 06:35:53:142',12,128.864807,83.099197,63.882629,0,?
1290,'2023/12/10 06:35:53:230',12,45.744675,-2.400244,0.936328,0,?
1291,'2023/12/10 06:35:53:230',12,128.309418,83.083351,64.401588,0,?
1292,'2023/12/10 06:35:58:786',13,45.742634,-2.404449,0.937111,0,?
1293,'2023/12/10 06:35:58:786',13,120.305557,-159.182388,87.375198,0,?
1294,'2023/12/10 06:35:58:853',13,45.742214,-2.404592,0.937612,0,?
1295,'2023/12/10 06:35:58:853',13,120.222702,-159.237595,87.516098,0,?
1296,'2023/12/10 06:35:58:955',13,45.741791,-2.405117,0.937987,0,?
1297,'2023/12/10 06:35:58:956',13,120.077744,-159.287537,87.638931,0,?
1298,'2023/12/10 06:35:58:963',13,119.753815,-159.238144,87.660965,0,?
1299,'2023/12/10 06:35:58:965',13,45.741283,-2.40575,0.938545,0,?
1300,'2023/12/10 06:35:59:058',13,45.740997,-2.406219,0.939553,0,?
1301,'2023/12/10 06:35:59:061',13,119.641075,-159.292038,87.643181,0,?
1302,'2023/12/10 06:35:59:081',13,45.74094,-2.406835,0.940317,0,?
1303,'2023/12/10 06:35:59:087',13,120.142601,-159.53746,87.623306,0,?
1304,'2023/12/10 06:35:59:160',13,45.740871,-2.407581,0.939916,0,?
1305,'2023/12/10 06:35:59:162',13,120.945694,-159.556168,87.551476,0,?
1306,'2023/12/10 06:35:59:263',13,45.740696,-2.407584,0.939884,0,?
1307,'2023/12/10 06:35:59:263',13,121.675095,-159.582214,87.467865,0,?
1308,'2023/12/10 06:35:59:264',13,45.740414,-2.407613,0.940269,0,?
1309,'2023/12/10 06:35:59:264',13,122.196938,-159.605362,87.375916,0,?
1310,'2023/12/10 06:35:59:365',13,45.740025,-2.408069,0.940729,0,?
1311,'2023/12/10 06:35:59:366',13,122.468239,-159.597229,87.295616,0,?
1312,'2023/12/10 06:35:59:380',13,45.739822,-2.408441,0.94155,0,?
1313,'2023/12/10 06:35:59:382',13,122.254219,-159.510605,87.25132,0,?
1314,'2023/12/10 06:35:59:468',13,45.73951,-2.408843,0.941725,0,?
1315,'2023/12/10 06:35:59:468',13,121.638229,-159.377304,87.270721,0,?
1316,'2023/12/10 06:35:59:502',13,45.739277,-2.409231,0.941768,0,?
1317,'2023/12/10 06:35:59:503',13,120.944443,-159.26738,87.341354,0,?
1318,'2023/12/10 06:35:59:570',13,45.7393,-2.409679,0.941891,0,?
1319,'2023/12/10 06:35:59:572',13,119.992859,-159.158142,87.476357,0,?
1320,'2023/12/10 06:35:59:674',13,45.739422,-2.410128,0.942182,0,?
1321,'2023/12/10 06:35:59:674',13,118.96624,-159.263397,87.675262,0,?
1322,'2023/12/10 06:35:59:681',13,45.739407,-2.410457,0.942073,0,?
1323,'2023/12/10 06:35:59:682',13,118.128265,-159.338943,87.830147,0,?
1324,'2023/12/10 06:35:59:778',13,45.739357,-2.410553,0.942562,0,?
1325,'2023/12/10 06:35:59:778',13,117.559311,-159.372101,87.945732,0,?
1326,'2023/12/10 06:35:59:801',13,45.738869,-2.410589,0.942926,0,?
1327,'2023/12/10 06:35:59:802',13,117.355263,-159.438538,88.01165,0,?
1328,'2023/12/10 06:35:59:859',13,45.738449,-2.410645,0.943153,0,?
1329,'2023/12/10 06:35:59:872',13,117.325897,-159.51326,88.042,0,?
1330,'2023/12/10 06:35:59:979',13,45.737961,-2.410854,0.942952,0,?
1331,'2023/12/10 06:35:59:979',13,117.517365,-159.61525,88.032043,0,?
1332,'2023/12/10 06:35:59:982',13,45.737656,-2.410699,0.942606,0,?
1333,'2023/12/10 06:35:59:983',13,117.722717,-159.700989,87.996742,0,?
1334,'2023/12/10 06:36:00:086',13,45.741497,-2.410456,0.942381,0,?
1335,'2023/12/10 06:36:00:087',13,117.974434,-159.877731,87.981438,0,?
1336,'2023/12/10 06:36:00:102',13,45.744457,-2.410051,0.94211,0,?
1337,'2023/12/10 06:36:00:103',13,118.310661,-160.052979,87.960617,0,?
1338,'2023/12/10 06:36:00:184',13,45.746597,-2.409547,0.941611,0,?
1339,'2023/12/10 06:36:00:186',13,118.589272,-160.253571,87.955276,0,?
1340,'2023/12/10 06:36:00:225',13,45.748253,-2.409039,0.941167,0,?
1341,'2023/12/10 06:36:00:226',13,118.681038,-160.445419,87.97789,0,?
1342,'2023/12/10 06:36:00:287',13,45.74984,-2.408536,0.941275,0,?
1343,'2023/12/10 06:36:00:288',13,118.360725,-160.823334,88.122063,0,?
1344,'2023/12/10 06:36:00:389',13,45.751141,-2.408085,0.94154,0,?
1345,'2023/12/10 06:36:00:389',13,117.885475,-161.127609,88.26844,0,?
1346,'2023/12/10 06:36:00:401',13,45.751801,-2.408087,0.941422,0,?
1347,'2023/12/10 06:36:00:402',13,117.21936,-161.304565,88.421745,0,?
1348,'2023/12/10 06:36:00:493',13,45.75211,-2.408052,0.941358,0,?
1349,'2023/12/10 06:36:00:494',13,116.556709,-161.451691,88.55278,0,?
1350,'2023/12/10 06:36:00:523',13,45.752232,-2.407952,0.941422,0,?
1351,'2023/12/10 06:36:00:523',13,115.997681,-161.507263,88.639854,0,?
1352,'2023/12/10 06:36:00:595',13,45.752296,-2.407648,0.941525,0,?
1353,'2023/12/10 06:36:00:596',13,115.822083,-161.6259,88.684212,0,?
1354,'2023/12/10 06:36:00:696',13,115.840187,-161.732819,88.679794,0,?
1355,'2023/12/10 06:36:00:696',13,45.752258,-2.407228,0.942029,0,?
1356,'2023/12/10 06:36:00:703',13,45.752247,-2.406906,0.942041,0,?
1357,'2023/12/10 06:36:00:703',13,116.285728,-161.855042,88.630188,0,?
1358,'2023/12/10 06:36:00:799',13,45.752293,-2.406627,0.94222,0,?
1359,'2023/12/10 06:36:00:801',13,116.989052,-162.025986,88.51976,0,?
1360,'2023/12/10 06:36:00:820',13,45.752281,-2.406242,0.942515,0,?
1361,'2023/12/10 06:36:00:820',13,117.656189,-162.159592,88.402061,0,?
1362,'2023/12/10 06:36:00:902',13,45.752251,-2.405989,0.943148,0,?
1363,'2023/12/10 06:36:00:902',13,118.279625,-162.270309,88.289238,0,?
1364,'2023/12/10 06:36:01:005',13,45.752274,-2.405798,0.943512,0,?
1365,'2023/12/10 06:36:01:006',13,118.715561,-162.365021,88.203323,0,?
1366,'2023/12/10 06:36:01:006',13,45.752193,-2.405546,0.943683,0,?
1367,'2023/12/10 06:36:01:006',13,118.843842,-162.450485,88.163277,0,?
1368,'2023/12/10 06:36:01:109',13,45.752285,-2.405294,0.943354,0,?
1369,'2023/12/10 06:36:01:110',13,118.584381,-162.507736,88.194954,0,?
1370,'2023/12/10 06:36:01:122',13,45.752125,-2.405019,0.943502,0,?
1371,'2023/12/10 06:36:01:123',13,118.199142,-162.531647,88.281464,0,?
1372,'2023/12/10 06:36:01:209',13,45.751831,-2.40467,0.943213,0,?
1373,'2023/12/10 06:36:01:211',13,117.532555,-162.556656,88.461105,0,?
1374,'2023/12/10 06:36:01:241',13,45.751274,-2.404491,0.942919,0,?
1375,'2023/12/10 06:36:01:242',13,116.772118,-162.515594,88.692032,0,?
1376,'2023/12/10 06:36:01:313',13,45.750862,-2.404325,0.94215,0,?
1377,'2023/12/10 06:36:01:314',13,116.180916,-162.508163,88.929207,0,?
1378,'2023/12/10 06:36:01:416',13,45.750286,-2.404425,0.941504,0,?
1379,'2023/12/10 06:36:01:417',13,115.906372,-162.516663,89.134911,0,?
1380,'2023/12/10 06:36:01:420',13,45.749729,-2.404397,0.941014,0,?
1381,'2023/12/10 06:36:01:421',13,115.978584,-162.572632,89.22831,0,?
1382,'2023/12/10 06:36:01:516',13,45.749409,-2.404618,0.940576,0,?
1383,'2023/12/10 06:36:01:517',13,116.171295,-162.63887,89.257324,0,?
1384,'2023/12/10 06:36:01:541',13,45.749119,-2.404901,0.940794,0,?
1385,'2023/12/10 06:36:01:545',13,116.601662,-162.726242,89.233582,0,?
1386,'2023/12/10 06:36:01:618',13,45.748653,-2.404891,0.940712,0,?
1387,'2023/12/10 06:36:01:618',13,117.028473,-162.79686,89.185829,0,?
1388,'2023/12/10 06:36:01:721',13,45.748108,-2.404579,0.939944,0,?
1389,'2023/12/10 06:36:01:721',13,117.455994,-162.834702,89.112137,0,?
1390,'2023/12/10 06:36:01:721',13,45.747768,-2.404254,0.939275,0,?
1391,'2023/12/10 06:36:01:721',13,117.720009,-162.875061,89.066574,0,?
1392,'2023/12/10 06:36:01:822',13,45.747604,-2.40403,0.938831,0,?
1393,'2023/12/10 06:36:01:825',13,117.728096,-162.887665,89.011719,0,?
1394,'2023/12/10 06:36:01:840',13,45.747581,-2.404135,0.938747,0,?
1395,'2023/12/10 06:36:01:841',13,117.156853,-162.866592,89.016136,0,?
1396,'2023/12/10 06:36:01:929',13,45.747608,-2.404393,0.938385,0,?
1397,'2023/12/10 06:36:01:929',13,116.240005,-162.714783,89.086044,0,?
1398,'2023/12/10 06:36:01:960',13,45.747952,-2.404622,0.937984,0,?
1399,'2023/12/10 06:36:01:963',13,115.365372,-162.56987,89.184082,0,?
1400,'2023/12/10 06:36:02:028',13,45.748253,-2.404704,0.937848,0,?
1401,'2023/12/10 06:36:02:030',13,114.656044,-162.553894,89.271942,0,?
1402,'2023/12/10 06:36:02:130',13,45.748539,-2.40497,0.937375,0,?
1403,'2023/12/10 06:36:02:130',13,114.093819,-162.46843,89.259178,0,?
1404,'2023/12/10 06:36:02:141',13,45.748672,-2.405278,0.937012,0,?
1405,'2023/12/10 06:36:02:142',13,113.7743,-162.229294,89.12812,0,?
1406,'2023/12/10 06:36:02:232',13,45.748604,-2.40562,0.936556,0,?
1407,'2023/12/10 06:36:02:232',13,113.970154,-162.073792,89.060394,0,?
1408,'2023/12/10 06:36:02:261',13,45.74818,-2.405939,0.936552,0,?
1409,'2023/12/10 06:36:02:261',13,114.341896,-161.989731,89.016701,0,?
1410,'2023/12/10 06:36:02:336',13,45.747936,-2.406229,0.936466,0,?
1411,'2023/12/10 06:36:02:336',13,115.010147,-162.049332,88.994865,0,?
1412,'2023/12/10 06:36:02:437',13,115.83931,-162.192596,88.964119,0,?
1413,'2023/12/10 06:36:02:438',13,45.747799,-2.406502,0.936416,0,?
1414,'2023/12/10 06:36:02:441',13,45.747635,-2.406623,0.936609,0,?
1415,'2023/12/10 06:36:02:443',13,116.554443,-162.36087,88.946175,0,?
1416,'2023/12/10 06:36:02:539',13,45.747711,-2.406955,0.936742,0,?
1417,'2023/12/10 06:36:02:540',13,117.11187,-162.488327,88.916168,0,?
1418,'2023/12/10 06:38:32:556',14,-0.377468,9.798609,0.132802,0,?
1419,'2023/12/10 06:38:32:556',14,45.741688,-2.464597,0.805432,0,?
1420,'2023/12/10 06:38:32:557',14,-0.316451,9.904491,0.195015,0,?
1421,'2023/12/10 06:38:32:562',14,45.741802,-2.464475,0.805548,0,?
1422,'2023/12/10 06:38:32:659',14,-0.142373,9.885947,0.336192,0,?
1423,'2023/12/10 06:38:32:660',14,45.741844,-2.464622,0.805593,0,?
1424,'2023/12/10 06:38:32:762',14,-0.311665,9.720842,0.277567,0,?
1425,'2023/12/10 06:38:32:762',14,45.741577,-2.464823,0.805733,0,?
1426,'2023/12/10 06:38:32:763',14,-0.430708,9.622138,0.020339,0,?
1427,'2023/12/10 06:38:32:763',14,45.741291,-2.464797,0.805815,0,?
1428,'2023/12/10 06:38:32:795',14,-0.577867,9.623335,0.14656,0,?
1429,'2023/12/10 06:38:32:797',14,45.741062,-2.464941,0.805897,0,?
1430,'2023/12/10 06:38:32:864',14,-0.506082,9.667602,0.113061,0,?
1431,'2023/12/10 06:38:32:865',14,45.740879,-2.465078,0.805851,0,?
1432,'2023/12/10 06:38:32:967',14,-0.332602,9.779466,0.236291,0,?
1433,'2023/12/10 06:38:32:968',14,45.74081,-2.465211,0.805996,0,?
1434,'2023/12/10 06:38:32:976',14,-0.224925,9.792028,0.160319,0,?
1435,'2023/12/10 06:38:32:983',14,45.740753,-2.465181,0.806081,0,?
1436,'2023/12/10 06:38:33:068',14,-0.206381,9.780663,0.068794,0,?
1437,'2023/12/10 06:38:33:069',14,45.740875,-2.465229,0.806632,0,?
1438,'2023/12/10 06:38:33:096',14,-0.264407,9.856635,0.208774,0,?
1439,'2023/12/10 06:38:33:102',14,45.740967,-2.46554,0.807011,0,?
1440,'2023/12/10 06:38:33:171',14,-0.248255,9.809377,0.206979,0,?
1441,'2023/12/10 06:38:33:171',14,45.741055,-2.466729,0.807215,0,?
1442,'2023/12/10 06:38:33:273',14,-0.251246,9.823733,0.238086,0,?
1443,'2023/12/10 06:38:33:274',14,45.741276,-2.467493,0.807406,0,?
1444,'2023/12/10 06:38:33:275',14,-0.238684,9.700503,0.011964,0,?
1445,'2023/12/10 06:38:33:276',14,45.741524,-2.468129,0.80732,0,?
1446,'2023/12/10 06:38:33:376',14,-0.264407,9.745967,0.152542,0,?
1447,'2023/12/10 06:38:33:377',14,45.74173,-2.4689,0.807636,0,?
1448,'2023/12/10 06:38:33:396',14,-0.16989,9.769895,0.130409,0,?
1449,'2023/12/10 06:38:33:399',14,45.741894,-2.469404,0.807916,0,?
1450,'2023/12/10 06:38:33:477',14,-0.2333,9.837492,0.217149,0,?
1451,'2023/12/10 06:38:33:477',14,45.742172,-2.469755,0.807971,0,?
1452,'2023/12/10 06:38:33:580',14,-0.209372,9.848858,0.210568,0,?
1453,'2023/12/10 06:38:33:581',14,45.742397,-2.469996,0.80805,0,?
1454,'2023/12/10 06:38:33:581',14,-0.245264,9.827921,0.159123,0,?
1455,'2023/12/10 06:38:33:582',14,45.742451,-2.470199,0.80809,0,?
1456,'2023/12/10 06:38:33:682',14,-0.176471,9.784252,0.08016,0,?
1457,'2023/12/10 06:38:33:683',14,45.742271,-2.470684,0.808002,0,?
1458,'2023/12/10 06:38:33:694',14,-0.191426,9.771091,0.113659,0,?
1459,'2023/12/10 06:38:33:698',14,45.742332,-2.4711,0.80822,0,?
1460,'2023/12/10 06:38:33:788',14,-0.165703,9.77468,0.098106,0,?
1461,'2023/12/10 06:38:33:788',14,45.742603,-2.471661,0.808151,0,?
1462,'2023/12/10 06:38:33:816',14,-0.22014,9.771091,0.178265,0,?
1463,'2023/12/10 06:38:33:831',14,45.743027,-2.472233,0.808225,0,?
1464,'2023/12/10 06:38:33:886',14,-0.174078,9.775279,0.136989,0,?
1465,'2023/12/10 06:38:33:886',14,45.743435,-2.472558,0.808357,0,?
1466,'2023/12/10 06:38:33:991',14,-0.168694,9.753145,0.131007,0,?
1467,'2023/12/10 06:38:33:991',14,45.743771,-2.47314,0.808472,0,?
1468,'2023/12/10 06:38:33:996',14,-0.194417,9.775279,0.147757,0,?
1469,'2023/12/10 06:38:33:997',14,45.74403,-2.473555,0.808318,0,?
1470,'2023/12/10 06:38:34:094',14,-0.11007,9.772886,0.138186,0,?
1471,'2023/12/10 06:38:34:094',14,45.74424,-2.473714,0.808373,0,?
1472,'2023/12/10 06:38:34:119',14,-0.228515,9.80818,0.196211,0,?
1473,'2023/12/10 06:38:34:119',14,45.744213,-2.473824,0.808404,0,?
1474,'2023/12/10 06:38:34:196',14,-0.202194,9.739387,0.151346,0,?
1475,'2023/12/10 06:38:34:196',14,45.744343,-2.474029,0.808557,0,?
1476,'2023/12/10 06:38:34:300',14,-0.185444,9.777073,0.144168,0,?
1477,'2023/12/10 06:38:34:300',14,45.74416,-2.474154,0.809129,0,?
1478,'2023/12/10 06:38:34:300',14,-0.08674,9.802796,0.15015,0,?
1479,'2023/12/10 06:38:34:302',14,45.74416,-2.474199,0.80954,0,?
1480,'2023/12/10 06:38:34:400',14,-0.090329,9.800404,0.164507,0,?
1481,'2023/12/10 06:38:34:400',14,45.744354,-2.474123,0.809905,0,?
1482,'2023/12/10 06:38:34:415',14,-0.192024,9.760921,0.215354,0,?
1483,'2023/12/10 06:38:34:418',14,45.744308,-2.474222,0.809809,0,?
1484,'2023/12/10 06:38:34:502',14,-0.179462,9.771689,0.230907,0,?
1485,'2023/12/10 06:38:34:502',14,45.744469,-2.474256,0.809844,0,?
1486,'2023/12/10 06:38:34:536',14,-0.234497,9.833304,0.211167,0,?
1487,'2023/12/10 06:38:34:537',14,45.744453,-2.474032,0.810232,0,?
1488,'2023/12/10 06:38:34:604',14,-0.144766,9.850653,0.212363,0,?
1489,'2023/12/10 06:38:34:605',14,45.744446,-2.473652,0.810957,0,?
